temperature,wind_speed,solar_radiation,price,load,wind_generation,solar_generation
-10.734434472154245,1.1857074863545316,-280.1579690248992,-3.2691709163410323,4714.562856742748,13579.066228877527,-10328.949583725536
-9.17325329931702,1.6568224107631808,-79.73585049397605,-19.423194638968887,5030.106766414072,12948.379185081909,-1106.6993556235118
-6.248332340122829,1.9999102517244576,-0.40103074277733264,-15.202704219261143,3771.3002540964007,13123.024543202346,19.44280906624835
-4.492197769803368,2.355676959341662,-1.0004288991538703,-11.035189549020764,8039.697371024551,16770.218616696708,-85.92718568699493
-4.389296951486729,2.627901412775903,-54.53194451840539,-23.77475615486022,-1156.3261235009413,17838.004086587192,-3749.4784516540362
-6.900519011195971,1.9028880532921173,-293.39059399962827,-0.7464486731079418,1651.2125968461914,13359.527581112723,-13609.272874555254
-8.194139162520841,1.3050726327863407,-304.4964305682174,7.978902604264235,3429.313646116105,8506.9614314777,-10582.955584409432
-7.18980460833596,1.0766452731831486,-80.84719647400762,-3.8476211183636195,5229.857555787421,5372.711887682082,-1200.6428563074094
-5.36321891525505,0.8390800427409224,-1.209116038265703,8.450369301344118,6009.05104346975,2631.544745802519,-74.50069161764911
-4.743253536178004,0.48213582193112714,0.18865376228338393,21.459313656107554,6382.659844315218,-408.5407983673995,-68.71738333656495
-5.279650203212929,-0.0944870542511782,-53.34283473306324,5.064747050268096,-4910.8636502102745,-3252.567828476913,-3729.0811493036063
-8.083001779523732,-0.6198208006215609,-275.85237644371404,17.75305453202037,-2057.5124298631417,-6012.669333951384,-12791.125572204824
-9.335491864930633,-0.7229110533760252,-287.6903104176309,15.84090580939256,1281.6511194067643,-6093.860483586406,-10132.870782059003
-8.287067039749658,-0.6595698025017698,-79.47898758169471,12.291882086764701,5434.445029078088,-4414.797527382025,-1183.4330539569794
-6.0682083974499985,-0.5137632029574237,-0.020033376828448746,18.807372506472447,8840.07601676041,-4804.714669261588,-57.290889267219136
-4.7414419788320865,-0.37436602426899857,-0.7464393142342957,1.2036833142272272,-2209.3436946805014,-2716.9604030682513,10.887584612150484
-4.875868736199043,-0.43705542066538516,-54.2779471838058,-2.2958832916122276,2758.007810794006,-2641.6749331777646,-3651.7886813548907
-7.416044348154378,-0.5332506258141487,-280.5291143498758,12.169924190140051,5243.484031141139,-2542.838938652236,-12968.08310425611
-8.606324350553464,0.08727703277019305,-295.2446000002249,1.185275467512227,8615.585080411052,4458.969911712742,-10149.390814110287
-7.302436878888116,1.55026814211918,-80.28441292682133,-27.80124825511563,9556.003990082369,15475.095367917123,-1103.8280860082639
-4.774809010514236,2.91973032313783,-0.9551264533461283,-36.623257835407884,7418.009977764697,22435.178226037562,22.3140786814963
-3.547690728054131,3.6969635550816906,-0.21811199682465554,-31.90436179574066,3095.8212499102665,23157.078191166605,16.174688139164658
-3.722950004952337,4.206892523973085,-53.749577243131235,-29.038928401580122,5762.860255384774,25449.48866105709,-3642.1890778278766
-6.382380682825641,4.018250037940533,-265.97475981078645,-16.863120919827843,6712.086475731907,28730.94965558262,-12570.421000729095
-8.096754313154417,4.23216106835486,-253.6889712505236,-17.290269642455655,8962.81252500182,28368.446005947597,-9828.103710583273
-7.588940755063286,4.326973512065877,-79.28081295180536,-33.20179336508352,9276.35643467313,27340.63396215198,-1098.5409824812498
-5.973788472626907,4.106468442260553,-0.4267991359364882,-29.213802945375768,6600.549922355465,24126.529320272413,27.601182208510476
-5.604066365230065,3.971147499044285,-0.6004864982600759,-38.586538016547486,4054.4762392945195,21645.145534584863,-48.438369185688806
-6.3535749097063965,3.419639337961314,-54.13171150430404,-26.033604622386946,6228.140244769027,21061.11850447535,-3709.80213515273
-9.408421847345325,2.600714211471608,-256.1702338809068,-13.992797140634671,8078.2414651161525,20688.70449900088,-12597.721558053949
-11.075752630994412,2.6281673694951895,-249.74979084744513,-11.184945863262477,10013.467514386066,19932.013349365858,-10030.779267908127
-10.350463181790001,2.2319163375973807,-79.48531669857496,-21.076469585890344,10065.26142405739,16165.326305570237,-1163.1540398061031
-8.342892991638779,1.4795158686984284,-0.8091736373719086,-7.613479166182593,7056.579911739711,7505.971663690674,-37.011875116342985
-7.577803365130541,0.7887236726502245,2.5235141078262506,1.0662618772954318,4453.621873583281,188.77982333220825,85.94817540029632
-8.020640767028747,0.14804469800676756,-51.007660525305894,-0.20580472854403808,5082.973379057788,-4221.997206777305,-3572.165590566745
-10.772310824784864,-0.5059366738099342,-249.02241966262426,18.360002753208256,5898.699599404921,-8069.348712251776,-12792.835013467964
-12.116651190953483,-0.7086711106769474,-237.24509037156713,16.555354030580432,7491.0506486748345,-9958.977361886798,-10035.767723322142
-11.37072422954204,-0.8271241455769229,-76.34376305971955,4.276330307952563,7941.657058346151,-9824.539405682417,-1028.767495220118
-9.496195421226755,-0.5571524282919458,2.314826968714418,1.2618207276603144,6417.28804602848,-7611.14404756198,97.37466946964214
-8.51349588705396,-0.10063085981963882,-0.19234360366549996,2.4492369303739707,6593.696581651202,-2428.239085903466,8.016314996902532
-8.420017370983414,0.3283782472782373,-53.72313462733056,-6.602829675465486,8768.54808712571,3556.608883987021,-3652.7849509701387
-10.369548146512969,0.7627453237380553,-265.49816927407267,1.9379778062867885,10357.086807472835,7669.75737851255,-13773.141873871358
-11.004476891587839,1.2668892509571927,-276.68068278357975,-9.226670916341028,10117.500356742748,12464.253728877527,-10590.949583725536
-9.347333194336551,1.7260071908840304,-79.62150390923213,-22.65819463896888,9124.981766414072,12908.816685081909,-1106.6993556235118
-6.7417252844587665,1.5600898429033516,-0.40103074277733264,-6.62020421926114,6213.925254096401,9912.587043202346,19.44280906624835
-5.191538590115868,1.4609016879259515,-1.0004288991538703,10.407310450979239,9068.259871024551,7863.531116696708,-85.92718568699493
-5.081222000314854,1.5636031406430293,-54.53148341210503,-10.067256154860225,1135.0488764990587,10677.191586587194,-3751.0409516540362
-7.581610319789721,1.7635929521263458,-285.03537545986046,-3.713948673107943,4999.775096846191,17055.84008111272,-13563.960374555254
-8.865571657638029,2.3741646680799198,-290.4793350278528,-9.086097395735763,6388.813646116105,22145.5864314777,-10586.393084409432
-7.554764325132835,3.0553124131901677,-80.27865631626565,-19.352621118363622,7651.545055787421,21960.211887682082,-1200.6428563074094
-5.14788688400505,2.865334815880876,-1.209116038265703,-11.257130698655878,8060.05104346975,18938.91974580252,-74.50069161764911
-3.7468317222131606,2.399196733586553,0.18865376228338393,-6.085686343892444,7982.534844315218,16464.8342016326,-68.71738333656495
-3.558115474209023,2.1758146453871885,-53.34173815258767,-22.005252949731904,-2954.9886502102745,17924.244671523087,-3727.9561493036063
-5.847924875226857,2.566877040069052,-292.046440232234,-12.489445467979628,2192.9875701368583,24368.080666048616,-13719.000572204824
-7.020916669618133,3.5017238920165834,-309.7017375552177,-35.54159419060744,5648.588619406764,26970.389516413594,-10616.058282059003
-5.435397728226221,4.723879036685853,-79.4777708797633,-38.34561791323531,8614.695029078088,28688.764972617973,-1183.4330539569794
-3.499559105457811,4.656603680320469,-0.020033376828448746,-36.54012749352756,12274.38851676041,26215.972830738414,-57.290889267219136
-3.1773474353750553,4.234874388443099,-0.7464393142342957,-56.56631668577277,870.0313053194986,23653.414596931747,10.887584612150484
-4.600813804558418,3.8159860851482135,-54.27662586249387,-28.740883291612228,5836.820310794006,22625.637566822235,-3611.1636813548907
-8.117750280771565,3.155285422121337,-227.58423547075253,-14.44507580985995,7428.046531141139,22040.723561347764,-10858.08310425611
-10.138474619108152,3.253412045873678,-204.8152705731416,-12.432224532487773,9465.210080411052,22627.344911712742,-8711.328314110287
-9.74032597800921,2.868398277655374,-78.6768337377708,-23.30874825511563,9976.378990082369,18217.78286791712,-1103.8280860082639
